Date,Open,High,Low,Close,Volume,ticker
2010/2/11,105.58,107.56,105.27,107.13,19327170,GLD
2010/2/12,106.08,107.1,105.57,107.04,14463750,GLD
2010/2/16,109.45,109.87,109.1,109.62,20894540,GLD
2010/2/17,109.66,110.01,108.87,109.25,19486530,GLD
2010/2/18,109.61,110.11,109.19,109.98,18979730,GLD
2010/2/19,109.32,110.39,108.81,109.47,21928680,GLD
2010/2/22,109.86,109.97,108.66,109.07,10742290,GLD
2010/2/23,108.84,108.91,107.65,107.89,13629000,GLD
2010/2/24,107.33,108.16,107.1,107.36,17165680,GLD
2010/2/25,106.7,108.7,106.6,108.31,23345550,GLD
2010/2/26,108.89,109.6,108.41,109.43,13033430,GLD
2010/3/1,109.48,109.9,108.97,109.43,12811560,GLD
2010/3/2,109.86,111.45,109.86,111.02,20101190,GLD
2010/3/3,111.46,112.18,111.1763,111.63,16193920,GLD
2010/3/4,111.25,111.37,110.22,110.83,12943830,GLD
2010/3/5,111.13,111.75,110.8,110.81,11091380,GLD
2010/3/8,111.22,111.3,109.52,109.88,12749800,GLD
2010/3/9,109.16,110.16,109.04,109.718,12649200,GLD
2010/3/10,109.94,110.5,108.02,108.47,21971040,GLD
2010/3/11,108.28,108.65,107.86,108.6,9515603,GLD
2010/3/12,108.56,108.77,107.45,107.95,11848540,GLD
2010/3/15,108.16,108.56,107.82,108.36,7696473,GLD
2010/3/16,110.02,110.57,109.7,110.4,17746420,GLD
2010/3/17,110.18,110.46,109.55,109.59,13782250,GLD
2010/3/18,110.1,110.61,109.5,110.34,13847970,GLD
2010/3/19,110.26,110.29,107.85,108.28,24328130,GLD
2010/3/22,107.31,108,106.95,107.75,11578880,GLD
2010/3/23,107.5,108.5,107.34,108.32,11272010,GLD
2010/3/24,106.94,107.07,106.24,106.3,14232690,GLD
2010/3/25,107,107.25,106.48,106.78,16863470,GLD
2010/3/26,107.16,108.7,106.82,108.59,17433460,GLD
2010/3/29,108.87,109.17,108.4,108.75,11526950,GLD
2010/3/30,108.57,108.6615,107.87,107.97,9808559,GLD
2010/3/31,109.44,109.5,108.85,108.95,13995820,GLD
